gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,na_pvalue,na_padj,significant,direction,status
TX50_RS00480...90,74.74479189807711,-3.5505139731790427,1.4150623914573144,-2.509086521282298,0.012104383223133662,0.02429311754886756,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00485...91,58.32975109251724,-1.778623125888848,1.3334052797248366,-1.3338953676978744,0.182238149925231,0.23892831795963518,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00490...92,55.18910194149416,-0.7741787775600668,1.4167597530941813,-0.5464432313730485,0.584761300016537,0.6383244007761061,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00495...93,23.82296433342168,-0.3400528846252353,1.490732715390659,-0.22811123759105373,0.8195597640533017,0.8480235163377876,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00500...94,1.9402320030800464,-4.294590804589897,1.4655939025208953,-2.930273384191204,0.003386639105808818,0.008593410242052332,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00505...95,97.00622258628779,-4.505991516445004,1.0359671310900014,-4.34955065775493,NA,NA,longtermvsA1,TRUE,TRUE,NA,down,outlier
TX50_RS00510...96,7.1540225967224185,-2.665424956194562,1.4860827135469383,-1.7935912529611522,0.07287843369281864,0.10856373570792295,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00515...97,14.97140071321846,-2.351007108233595,1.4425206215471615,-1.6297909874675103,0.10314567923369737,0.14621471182594672,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00520...98,74.201180204106,-3.1687715197021062,1.437002764796658,-2.205125555308518,0.027445285266973,0.04814766796074045,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00525...99,63.55995119284753,-3.1349714015722765,1.4538582999807825,-2.156311520602603,0.031059348286809146,0.05335045113280935,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00530...100,91.78082425049365,-3.540248238627771,1.3093788230330725,-2.7037616435762004,0.006855944890873538,0.015286545511521902,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00535...101,36.64605576636311,-0.5388578142658214,1.4271584421329488,-0.37757392477073215,0.7057471382349421,0.7504806491507569,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00540...102,57.465865945647266,-3.4683511232230213,1.4015282114425145,-2.474692335770567,0.01333509964507975,0.02623537590640974,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00550...103,6.732235509343873,-2.462082908847792,1.508929147834595,-1.6316756239887276,0.10274783777137149,0.1457703314194827,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00555...104,29.8603606699909,-5.338803396917402,1.4286814739625346,-3.7368745197695517,1.863218458492844e-4,8.009058448446852e-4,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00560...105,99.59591932277239,-2.260397779358893,1.354227639311627,-1.669141666985829,0.09508930735094027,0.13613448475760132,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00565...106,140.64870492537548,0.18703792337992345,1.3461311971750305,0.1389447951079644,0.8894937728778134,0.9078825986608751,longtermvsA1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS00570...107,34.30519677387878,-3.0956470621824663,1.4515418937318123,-2.13266118983571,0.03295252979863334,0.055880246802785485,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00575...108,90.52454255178154,-9.993180815286422,1.089183715273158,-9.174926759513859,4.518815394849923e-20,7.808513002300668e-18,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00580...109,44.753426698823525,-6.07928590984679,1.2278440309989063,-4.951187411727708,7.376202570258207e-7,6.405064342415167e-6,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00585...110,78.03447684508265,-5.371602497638995,1.194140483157048,-4.498300303359321,6.8498895704458285e-6,4.587833014624183e-5,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00590...111,2.1577624090712018,-4.176787286246732,1.6028746132467075,-2.6058103682772966,0.009165719109332143,0.019338660098810675,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00595...112,118.13396573599667,-3.3668577649648164,1.3884688640207987,-2.4248709151567853,0.015313830800839836,0.02930487223017856,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00600...113,12.776676035397353,-1.3319297104374659,1.4265427061904228,-0.9336767169027694,0.35047067873664617,0.4217363042179141,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00605...114,149.1012852674696,-2.088724854618695,1.0453980720592277,-1.9980186595373373,0.04571463719534691,0.07321120766780302,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00610...115,73.05513825736848,-2.260575367752122,1.3327581674642741,-1.6961632072029442,0.08985497614926402,0.13004137251752784,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00615...116,46.55377695190152,-1.1856190814992262,1.4974515209960573,-0.7917579066002685,0.4285018506477006,0.4952850822202185,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00620...117,53.12031216940843,-3.827162801431746,1.4857647405261216,-2.5758874854416827,0.009998317535639834,0.020891285007963282,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00625...118,7.6169638754624325,-6.476509906827777,1.4917866360938656,-4.341445184001678,1.4154859483307186e-5,8.766880712241869e-5,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00630...119,12.847872671043179,-1.847669440121787,1.425325919877614,-1.2963136461311513,0.19486744907755058,0.2531811669218101,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00635...120,3.880373269426397,-2.981257325924626,1.5960144872694555,-1.8679387622759713,0.061770607139814915,0.0944598310952214,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00640...121,129.47616175072153,-3.865957384606096,1.508808069788928,-2.5622592177326555,0.010399366876488559,0.021598685051168548,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00645...122,40.90237455817512,-1.74638798746672,1.4931079106778085,-1.1696328008026782,NA,NA,longtermvsA1,TRUE,TRUE,NA,down,outlier
TX50_RS00650...123,5.204693530251668,-2.879880964277946,1.5133424601064442,-1.9029935656965464,0.057041384819178226,0.08840135692156052,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00655...124,28.435420147442017,-3.759437783062587,1.441547818057124,-2.6079175008772495,0.00910949063564968,0.019289160570431358,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00665...125,130.77532245143033,-2.1078094688701663,1.530858144913405,-1.3768809839590965,NA,NA,longtermvsA1,TRUE,TRUE,NA,down,outlier
TX50_RS00670...126,2.286979301195618,-4.337572509114003,1.5377393518942117,-2.8207462492072617,0.004791208517074998,0.011372538897672523,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00675...127,267.7183138871148,2.169560633426464,1.4216568097310804,1.526079021727372,0.12699018586640637,0.17555123294172018,longtermvsA1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS00680...128,8.621107643843578,-4.589160547481429,1.56817628715743,-2.9264315402957757,0.0034287495986564357,0.008674786685912622,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00685...129,4.639822614924302,-2.783682809730654,1.5404498200486128,-1.8070584146926694,0.07075317169575186,0.10603771091956567,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00690...130,179.17229102042435,-1.1895405330853817,1.3493704099520376,-0.8815522589736223,0.37801898189866073,0.4461732247387682,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00695...131,8.195749233928673,-2.025015116199103,1.5739154973005907,-1.2866098082598396,0.19823032331270563,0.25697074169869116,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00700...132,40.89091035017096,-4.182726020781818,1.4958517814966512,-2.7962168929577076,0.005170468839480552,0.012041199669302418,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00705...133,55.37683863454938,0.07859666699552131,1.4574797928333374,0.053926419688282316,0.9569937874195699,0.9653737680449601,longtermvsA1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS00710...134,150.01891748007117,-4.571529578706353,1.172040819116676,-3.9004866589473792,9.59995164925104e-5,4.52008622613237e-4,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00715...135,18.746453675493285,-2.9671207177958605,1.5302515647967991,-1.9389757776133116,NA,NA,longtermvsA1,TRUE,TRUE,NA,down,outlier
TX50_RS00720...136,37.88504777641206,-2.7606468728239237,1.3840265956174895,-1.9946487166977085,0.046081206288270664,0.07359364553246923,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00725...137,4.584203904177497,-3.105863368053008,1.4608798663033609,-2.126022433256025,0.03350139167849789,0.05665704667274775,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00730...138,16.404367727084168,-4.561018389731841,1.5006634192897854,-3.0393346909798207,0.0023710128480706836,0.006431884146728636,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00735...139,1.7230502964164223,-4.5319209549677995,1.6714102100655421,-2.7114354858404783,0.00669925762153116,0.015016966168656332,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00740...140,39.01358920480678,-4.425361504437565,1.4487295696707096,-3.054649809793992,0.0022532344947134887,0.00620737849314691,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00745...141,109.24232795613635,0.7154506758836008,1.4247225183915615,0.5021684339567454,0.6155490452536292,0.6685535827770405,longtermvsA1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS00750...142,60.13269459240518,-1.328298732826997,1.436129901662607,-0.9249154490058498,0.3550098898698089,0.42660437391865774,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00755...143,156.03489185806157,0.47939958284619966,1.4093132120621297,0.34016539314545596,0.7337319780993382,0.7740469219509503,longtermvsA1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS00760...144,80.456731022218,-0.402433731933165,1.419940837982249,-0.2834158446383074,0.7768580838456023,0.8116147333042327,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00765...145,236.06359288405685,-2.49935410199848,1.1620283057882153,-2.1508547507396076,0.03148766602247409,0.05392535865890508,longtermvsA1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS00770...146,117.58318606971146,-4.45135876262424,1.0114694432541311,-4.40088308382623,1.078112070908858e-5,6.849182568126863e-5,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00775...147,24.82884221091806,-3.7637848174424344,1.4348812717976425,-2.623063588199952,0.00871430066169866,0.018636524187395156,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00780...148,451.7221125084347,-3.0481059905073535,0.8843995079275873,-3.446526104079341,5.678437027794194e-4,0.0020614157949639424,longtermvsA1,FALSE,FALSE,TRUE,down,down
TX50_RS00785...149,338.87718309969233,-2.3126811954478423,0.9980523743295998,-2.317194222398689,0.020493154119557825,0.03779313801344282,longtermvsA1,FALSE,FALSE,TRUE,down,down
