"","A1A","A1B","A1C","A2A","A2B","A2C","A3A","A3B","A3C","C1A","C1B","C1C","C2A","C2B_1","C2C_1","C3A_1","C3B","C3C_1","C4A","C4B","C4C","C5A","C5B","C5C"
"ACZ81_RS04090",6.80486548208299,6.62784916107921,7.17450669959516,7.08479025762464,6.50611644213892,6.0336447825575,6.82667051120104,6.93238778429968,5.78860979386849,7.03915600924045,6.92757383353265,6.83012763818047,6.29203688122956,6.58764952916379,6.47325964214763,6.21667677811826,6.91479483273645,6.59671980662562,6.79178928016198,6.22995559428015,7.54486360340111,6.21801477061645,6.41221728683872,6.10463238953263
"ACZ81_RS04095",7.15057947257084,7.03102457667308,8.20182706446602,5.53956011432015,6.49076631994164,6.12675028227037,6.55102632856172,5.80654224532802,5.48833427056439,7.01906029127483,5.92993601277215,6.22898012580642,5.40954224342617,6.06629282492248,6.08355589559496,5.79471814535459,6.18410558678184,6.2803435715657,6.21440423254857,6.4715238788966,7.72257511069237,5.88236602857043,5.9165941852123,5.93311018947256
"ACZ81_RS04100",9.27529372514499,9.51253500279421,9.06921624707034,10.1747528877534,10.1804751230369,10.2757513526729,9.47388050428444,9.76155171006513,10.4001446438595,9.72551661192468,9.95838995060299,10.2878982095224,10.2635811370448,10.4688825306869,9.62384415744082,10.4749866678596,9.03641634574292,10.4076022141519,10.5662758079718,10.7892355773973,9.59914154368326,10.4250824105149,10.3705207469183,10.6737706338677
"ACZ81_RS04105",10.1931269007452,10.954277935978,12.3177996144135,10.104468224124,9.43236942748912,9.8481109108546,10.623396861313,10.2260626465759,11.0394769467086,11.5792331673029,11.939484924231,11.1340292083145,10.6514791514046,10.5178580831074,10.6519549426347,10.3341332624358,9.21213952641378,10.1105178330302,9.59917749424972,10.0826562355688,8.75906771647012,9.98765166203783,9.85338018637299,10.2714289657777
"ACZ81_RS04115",6.62075102917037,6.49792049601486,6.73277305109492,6.38574564182774,6.52130305690794,6.19705757660843,7.13007763837688,6.7981080504889,6.81321955582109,6.39482452271946,6.38925868017844,6.22898012580642,6.70629934753492,5.94085404230956,6.49924033080384,6.27820937305542,6.89591588232285,7.0123574390753,6.97825688145293,5.81564696622033,6.69736239620745,5.66403071888208,6.13982103868949,5.76734085701826
"ACZ81_RS04120",13.9060757693659,13.7133514604965,10.5193665398103,10.393573758191,9.38981294356866,10.9549161984836,12.6748335397543,10.3320919717233,9.39662105471005,11.8660641954515,10.0973784327065,11.6031369586359,12.1262663179465,11.6283992229665,13.9774465224503,15.786994250589,15.4545759564533,16.2848662847188,13.8103103521868,13.2037180955978,12.3967878259858,11.6264504199429,11.2709776178999,11.8767708968836
"ACZ81_RS04130",9.82901789630069,9.13175503775534,8.70344498451695,8.30422407479169,8.42112934569394,8.72162477136385,8.90543119702074,8.90981863448672,8.29753771042136,8.75795565667263,8.32503086333993,8.71403263397612,7.52170148303641,8.60033428512188,8.31612065146735,7.76467751126695,8.52942734317852,8.0532547868955,7.79664482302268,7.90518060040764,8.88495509319575,8.43429140022324,8.39755060481119,8.22483411052959
"ACZ81_RS04135",7.45233529802084,7.66975976348015,6.54897317027997,7.1169625895637,8.08226967749805,8.06757196585239,7.64993110314309,8.24531438630484,8.09434713062614,6.39482452271946,7.62457580121418,8.12165210052365,7.83646345697696,7.59192252966007,8.07973284161367,8.01477800136812,7.74047551902229,7.94648198287119,8.39770721811919,8.57658750607854,7.94826317466243,8.25820377636408,8.02216972682323,8.39326979979113
"ACZ81_RS04140",8.77418305850587,9.24854971630951,8.93258174457381,8.73489620137895,9.01629582578814,9.03618922306947,8.90027981411415,8.67966085970678,9.07258673199248,9.02743476054629,9.36153765861737,9.37534642539607,8.82002689925288,8.63076575698305,9.03390384283402,9.03558702808493,8.9108136397717,8.98352469413237,8.85753001692771,9.19057958961633,8.85596348118872,8.89277850866286,9.20634446702497,9.30252738814357
"ACZ81_RS04145",6.93514400683525,7.22775295540599,7.47801720914344,7.97692996674997,7.83867052302367,7.74878136160153,6.86962172412914,7.59689098808915,7.49042581709816,7.67396299713365,7.90778512645494,7.43497399166299,7.33616453973775,7.36908478422707,7.11676681263114,7.69023468531378,7.7192036883669,8.12844230243663,7.85628111708719,7.68892839117951,7.45480168167502,7.27850697451716,7.4318176180591,7.6671098855061
"ACZ81_RS04150",6.46808058983098,7.28776396780103,7.49501708955351,8.62758290651604,7.98208845835064,7.86306683371197,7.93346019676859,8.34648617233781,8.21656216572122,7.45246659469097,7.5682544899844,7.43497399166299,9.56460921614565,8.43197527111323,8.29415220880208,8.19653304809363,7.7192036883669,7.80082131532159,8.00200215334639,7.31614697487076,7.95921577299064,8.09031148560216,8.10070750717506,7.43221532221019
"ACZ81_RS04155",10.5295479181585,9.7296141185564,7.37156834919655,8.73489620137895,8.74438659442181,8.85955270653424,8.88992151215691,7.3317639828538,7.66416782870768,8.84022172959518,8.87387097520937,9.85935411981676,6.96295339677111,7.22334647558272,7.61958186231435,8.27947905309975,7.0056306345922,7.63874909511575,7.50207104819988,7.49493603980768,7.48545318096006,7.18038099385527,7.4318176180591,7.25804586517457
"ACZ81_RS04160",10.9254771697894,10.6585096649287,7.5284257262616,9.66324294781993,9.50442449391081,9.72387637639632,9.52831537286676,7.7948644590147,8.19666077720688,10.0727897883053,9.84063605718498,10.4792785792009,7.95084180589864,7.69160670335699,7.82772672660896,8.25539623149808,6.86712266913923,8.47800330095374,7.83420592455563,7.82095886069904,6.69736239620745,7.72359995700032,7.52027191455549,8.03407359857213
"ACZ81_RS04165",11.2566592106061,10.5383365525226,9.02898500424463,9.902962247862,9.41832298226216,9.87424975454078,10.2388421757431,7.32094021482165,7.64119697346508,10.2848489700946,9.94740540018305,10.7507673648123,6.35195139108224,8.06677632737232,8.21840710752171,8.53087506344855,8.81889312990624,8.62367448384713,7.84896025571282,8.49990873756875,8.43760468860467,7.90024218711394,7.40882701725258,8.36970074047634
"ACZ81_RS04170",12.2354232796147,12.0779739700228,10.3075098325175,11.2767106293878,11.1360801375273,11.276954377794,10.9203723162668,8.85718977105627,9.59365179466201,11.6163857189902,11.7171765830397,12.7024792065519,8.56932413123751,9.03322499439947,9.24323679237478,10.408326531972,8.8163932420987,10.281585248107,10.1127676840259,10.0826562355688,9.16100721736555,9.26422574524193,9.07154438953242,10.0192248696879
"ACZ81_RS04175",11.0553471949267,10.881647126617,9.24508464028788,10.5777801029282,10.1923148348319,10.4373177489573,9.94825923153183,8.47391466883205,8.92925408173134,10.5222490045653,11.0831808184435,12.0815905087308,8.38841509875327,8.70414769083472,8.8997485060346,9.8252762164697,8.61247415408811,9.67375860789654,9.49758750461721,9.41070773915523,8.69502542822031,8.67989169764131,8.89281384532745,9.52146682147809
"ACZ81_RS04180",10.7342324688072,10.6305164597374,11.2111663405296,9.56779063193891,9.38569368606494,9.7999730652335,10.8162088556755,9.92088581232126,9.27519036829166,10.954238587476,11.0023449356801,10.5303155340032,8.93975182370306,10.513102721124,11.0699832395098,9.86856785031468,11.1822428873832,9.61748506484215,9.53908596124294,9.69486775490243,10.9832708322603,9.96577290381785,9.72607908788871,9.636497348671
"ACZ81_RS04185",8.6760651702918,8.982682428923,10.3570928175638,8.20316661320004,7.79581449504938,8.13790294981148,9.24313801161224,8.55454880557826,9.01938011358879,9.53403551355222,9.53299370260715,8.81630311438989,9.23082106958285,9.22491478681591,9.0470955194826,8.40245039191822,8.67452681481862,8.32022190275661,7.81178704173329,7.92732038268052,8.30656512732168,8.22909706750322,7.7811020439269,8.43474665592773
"ACZ81_RS04190",7.79586578469404,7.20717895629322,7.74279939259995,7.88667183658346,7.70607456515227,7.88434646824274,7.80143147440471,7.74449630368677,7.64959249302294,7.20837628604795,7.5294436131747,8.24906044163392,7.5473955711116,7.65255761190054,8.07114454527545,8.20912667602191,8.64101138415898,8.34984328525084,8.84287381936967,8.61344986937245,8.96316156158555,7.83731772717402,8.11969078928782,8.04602184813351
"ACZ81_RS04195",8.12837989484669,7.74297469780126,7.68473750522146,7.40433997208251,7.82655554092313,7.68349987014718,8.002430578505,7.57277616371164,7.66001848705282,7.42221838003778,8.03784301683,7.77717677250059,7.5904023415927,7.38704936017291,7.786337945888,7.97845022622849,7.80246781500617,7.47926520602395,7.94821319006171,7.93462532290969,7.78547983777201,7.91859562470786,8.07175522392719,8.60184854760228
"ACZ81_RS04200",8.87254527540552,9.15338085867947,10.2157748247574,8.67147122689938,8.46865279501993,8.56251184227666,9.50305459461102,9.24599319890526,9.65533259648821,9.79492769343539,9.67294148006609,8.54558863042425,9.08450169837702,9.45203401376502,9.77947064672708,9.21948636631627,10.4510277418467,9.44399583951559,8.91820868001319,9.19969741632421,9.58507886231149,8.87410329899225,8.99139919953211,8.99894537864245
"ACZ81_RS04205",6.20316035357461,6.65856432837242,8.69612211947991,6.02531202491589,9.35019672195114,7.52649097554708,8.65626482726056,9.81770967634187,8.81365670950193,7.34369086386378,5.42710720476613,7.25212083561371,10.7231848082287,8.69937006015753,8.49367177946818,9.69150581823363,8.55664618808195,8.76541838859385,8.09774367401859,7.5812964192746,7.69662285723731,8.59879527001372,8.96803198088464,8.12699506235445
"ACZ81_RS04210",7.51466812573287,8.32910700879349,8.58156715134927,7.62150740239202,8.21826450969513,7.33095710902285,8.80976765886502,8.0648774924277,7.49276149421757,9.24580243643412,6.203216301707,5.76015429370329,7.29339824414,9.77733838737781,7.95457154764036,7.1183298070349,8.44130261946972,7.57562711437632,6.59502175566652,6.88887417382324,7.45480168167502,7.03066006426535,7.4318176180591,7.20566836675566
"ACZ81_RS04215",6.10258917517446,7.20025494037482,7.74279939259995,7.29618476050407,7.72578106186343,7.37676474737443,7.19897013781132,7.32455720214302,7.52962556501754,8.59148295081631,5.73620309499061,6.17821594505861,7.33616453973775,9.04268521510792,6.62248632145681,6.80561424164043,6.38789482402557,6.26251633574817,6.11940360293721,5.36416154620078,5.99981369735131,6.77193978304938,7.42419485546701,7.03599315068859
"ACZ81_RS04220",7.26717097432754,7.67973960837081,8.93258174457381,7.14842960536551,7.04635950437859,7.52310135832095,7.99277755543577,7.32094021482165,7.94042094855139,8.01508447255827,8.62080765799164,8.19944051724469,7.33194472433362,7.82927478517993,7.97313140213434,7.3805326691409,7.72455118649868,7.33419256376196,7.04397612530192,7.45482395702756,7.42348263623088,7.22043930024269,6.93765000620135,7.194959708323
"ACZ81_RS04225",6.63105576765594,7.58201497766337,6.78913855968549,6.43783067318762,7.75164364840732,6.90514698169378,9.49794891577658,6.93712731061071,6.8502047180332,6.29762003137471,6.25206214904311,6.17821594505861,6.07519293124851,6.47973232384933,7.19803627535756,6.55131193865744,6.54197730854657,6.69272336693574,6.14375821970212,6.45118171205228,6.30712827677576,7.05302907930172,6.75485829415599,6.5554352274805
"ACZ81_RS04235",7.27374328835282,6.74693758456569,8.11660090511317,6.43783067318762,7.0567876710225,7.27156486668991,7.65606264906839,7.29536315944375,6.79056097265175,7.3597432803786,7.7814120582696,7.41334946730605,6.39325231144182,6.92001246765249,6.90059548581337,7.49820632394398,7.17949628334202,7.3085238949963,7.08200940372243,7.03228092274292,7.43922742034434,7.31595466138283,7.52027191455549,7.10628779943463
"ACZ81_RS04240",9.21351530411427,9.78492180083282,6.04409735198,9.31462718702495,7.65216551758504,9.02186856694463,8.4636439152235,6.0020511716369,5.42960385085153,7.88816014135269,5.33761082757464,5.04703623302413,5.11725844792287,4.95474277520026,4.98605069465981,5.04720778272704,5.13995393873308,5.72288446507126,5.58846889962251,4.82282131790174,5.86480160462486,5.08446058189341,5.4199831945947,5.54518959137116
"ACZ81_RS04245",8.55739758236802,9.02239959379992,6.64382692610696,8.46251266698039,8.18070065114856,8.61911039411,7.60626285181651,7.29167184754518,6.74806490709105,7.4673554118274,6.73584790397878,6.45869014925018,6.04429065385723,6.67825674909834,5.49137080210574,6.59053132985714,6.65877139938882,6.02900566153687,6.61249429345867,7.08585562091297,7.02462209270766,6.4558657047285,6.17687191698275,6.98714052177015
"ACZ81_RS04250",7.29973598724811,7.28776396780103,6.6129039021266,7.29618476050407,6.91492248290225,6.93612020481044,7.10336610068746,7.51382957140052,6.59943611164437,6.93573718905584,6.29928196782106,6.45869014925018,6.03383764421371,6.59800556509678,6.44679644376501,6.31388775940488,6.62472512177237,6.41543900358467,5.84948489037227,6.27704256047968,7.04536996622983,6.90097489512141,5.35559155853611,6.43270830094987
"ACZ81_RS04255",4.19627523153182,5.01017592842508,4.86706864275793,2.80496592937054,5.26781465615941,4.84261968855262,4.73715647480166,5.95566520102614,6.18876587876926,4.37061315784209,2.80496592937054,5.26327221773127,4.89555434374315,4.65128642284053,5.32325167484943,4.46229079892754,3.48111288075605,4.8755079844832,5.31102182737434,4.43244383175092,4.53302423547131,6.09316233015269,6.0019133059118,5.98428353729064
"ACZ81_RS04260",11.0167681821214,11.1614311510385,12.5578335941531,11.7196331360841,10.7148101765977,10.9400811090846,10.5163784893661,9.19660691603045,9.72493754374581,12.3139078817839,12.3843427994341,11.020807906901,8.18149735060392,8.08887270196359,9.21624153039641,7.99309145346628,8.62395691467406,8.96177064432896,8.57225265526388,8.50971960319717,8.68186842030831,8.06856460331085,7.98123462985277,8.57736783498846
"ACZ81_RS04265",11.0690811733248,11.3577539505333,12.8024397986723,11.6293567770822,10.9001971720251,11.1383766804107,10.1932445593713,9.23644197161116,9.62269368952329,12.2133325461457,12.7297598227462,11.2390078096906,8.44218162665183,8.31814167626135,9.34998466213323,8.82476257381054,8.47022013554663,8.85370593173773,8.23881456773657,8.64049102877505,7.45480168167502,8.4385353229617,8.47328499592884,8.8052663901126
"ACZ81_RS04270",10.6926191177967,11.4159373467588,12.0776709043591,11.8350532324293,11.3599102034196,11.7302113302521,10.2580950814165,10.190398727572,10.5940001675983,12.0896889459275,12.3493050222073,11.869063357399,9.20686729303221,9.19807440103669,9.357063356645,9.07909932470768,9.56317269690898,9.61051240621182,9.49055351947611,9.61533866112952,9.01653563675311,8.9680890389118,8.45097951230109,9.06792077400352
"ACZ81_RS04275",10.0628532027502,9.2552321734997,10.6039480320824,9.47798006033339,9.0865044529343,9.59922113563836,9.39734058592748,8.94777432935887,8.00724696723654,9.75307658677791,10.0570696373936,9.27116841212038,7.94257151559013,8.71365572143491,8.61676555402965,8.53087506344855,9.54818686959761,8.26354154470606,8.57225265526388,8.48506610279162,10.1241287225395,8.68347170095373,8.52402695276381,8.3015802222156
"ACZ81_RS04280",8.79257339398646,8.59192721644433,8.62848686947047,7.6871765547287,8.21362222727241,8.74941704524597,8.01678990393549,8.27548577123251,7.96416431642948,8.61837882222093,8.74444538050503,9.11941424477551,7.62183432681484,7.56588388529749,7.34795886866109,7.68121811353713,7.38274696588469,7.66593846882799,7.43515993521901,7.61807546647273,7.94826317466243,7.82439603406428,7.40882701725258,7.571095443873
"ACZ81_RS04285",5.9617782711455,5.35833339556059,5.8438907757805,6.7157646579593,6.10281782933905,6.33579923161242,5.88971442855393,6.34836499950007,5.765267191478,5.50964968565678,4.76967437308464,6.01398290101659,5.01108173633226,4.65128642284053,4.28504288600505,4.55231272089037,4.84244371222935,5.18189735257189,5.39619175150945,5.00967849543022,5.2874630062831,5.29339596561713,5.10252584787209,5.36130615192221
"ACZ81_RS04290",5.74897853359734,5.67638937766052,4.86706864275793,5.53956011432015,5.62420152487165,6.12675028227037,5.19234892189087,5.29166318505271,5.6337049162154,5.91489486429731,5.33761082757464,6.76316342844487,4.91949520692599,5.11362617668302,4.90691495931106,4.92421369101397,4.75600543501839,5.22041427777681,5.6584551451255,5.120899101817,5.60605353688025,4.78028405520241,5.45107592901483,5.10172061557231
"ACZ81_RS04295",8.08051967293988,8.34486150851573,8.84259551706968,8.84439055727202,8.16154502914852,8.63174108186989,8.24125622579144,8.297706905397,8.08044984442537,7.79687033497705,8.8106097574323,8.68729001683142,7.54375296391094,7.82927478517993,8.01851104265847,8.081374480212,7.96487313556168,7.82513995316789,8.04106552789511,8.08004699527925,8.34880898520082,8.33761697688472,8.33396099827124,8.18757084552925
"ACZ81_RS04300",5.10066675985521,5.01017592842508,2.80496592937054,5.43908873311237,5.37457188867242,5.09379242371064,4.8779198046014,5.18052878946093,5.09050268975576,3.53228596524,4.61854088865947,5.61355806844992,5.03301113645208,5.45549378189604,5.06067237733279,5.18640140285554,4.96207690005778,5.01563524224685,5.26634541434002,5.06645784809098,5.13568611162467,5.47433175019109,5.56885307470093,5.36130615192221
"ACZ81_RS04305",4.86527608398912,4.4843583691021,5.32882049461806,3.74201259869736,5.37457188867242,5.03537001064102,4.83270328694116,4.90563472336804,5.32573993073378,4.37061315784209,4.90464506965049,4.46215415555825,5.09669349952099,4.92051663146605,4.98605069465981,4.82366566386559,5.2669043389976,5.52520209936611,4.56243904722451,5.06645784809098,4.86948521372031,4.66039101372897,4.56850142686145,3.77317927681156
"ACZ81_RS04310",6.90154497534842,6.25097040316293,5.4047618672988,5.95517683657407,6.52130305690794,6.0336447825575,6.25858361865404,6.45170440300464,6.61673475059889,5.62256230461924,6.04567109697046,6.9850013792403,6.11537137728932,6.38709972312824,6.73593638618447,6.19129602627352,6.62472512177237,6.22617544760336,6.14375821970212,6.67800610292901,6.37457052914618,5.83089618160716,6.33256750882906,5.95892954708145
"ACZ81_RS04315",5.56494416936242,6.12408899381787,6.64382692610696,6.43783067318762,6.67848723139646,6.41150003534608,6.3679070329787,6.45833412673423,6.75198076581654,5.38663648649229,6.86647350493809,6.72846831348477,7.51427522762054,7.73897394158605,7.31919966769879,7.08448473918699,6.56611307513475,6.87901412425223,7.46421812032041,7.16264473319192,5.86480160462486,6.74467587596504,6.66690731747544,6.74400849256132
"ACZ81_RS04320",6.87581836632147,7.00740342784241,7.77097514658284,7.23889331175641,7.22337195771435,7.67130573863884,7.4385028290019,7.65546716244306,7.55889726893102,7.24341831981383,7.50963833837414,7.92193200487276,9.48622718012573,9.38519505944734,8.75182055323916,7.52869583857209,7.69761280364586,7.83714697064954,8.54081094224617,8.59052157306407,8.12399851663064,7.11811694226915,8.11023041122143,8.18757084552925
"ACZ81_RS04325",5.30049156714613,4.90670456675355,3.89960778055865,4.59510357817488,5.76004989394949,5.48736697324038,5.68581086908645,5.43610888823026,5.94884049691666,3.53228596524,5.59027464533235,4.63593515651682,8.87027846006274,8.67036698066461,7.33365119855459,6.21667677811826,6.31842222684246,6.00768613920679,6.95110201606505,7.15012841254415,6.23632334444344,5.50781524980256,6.2825433388231,6.98714052177015
"ACZ81_RS04330",5.32676442590205,5.13656940639999,4.86706864275793,4.77952517158007,5.15188685436123,5.73445787940308,4.8779198046014,5.48986630400357,6.2003325358007,5.44952266893906,3.65800762731832,4.92404879348041,8.87896741888583,8.85353580577382,7.44431336923771,6.01419498213249,4.88356463607871,5.74896088690772,6.46632929283274,6.13081154343466,5.71538254752882,6.27654341376384,5.4199831945947,5.93311018947256
"ACZ81_RS04335",8.10648792993598,7.60838224881654,7.62423467767927,7.97692996674997,7.48487998653485,7.68046100880475,7.69826729610179,7.82068281358727,7.91627961816976,7.71194939144342,7.50963833837414,7.90654814529394,8.63577620431147,8.91869608733278,8.59895823361134,8.02905642571175,8.38504547498349,7.9575225165793,7.88519798111745,8.21812438437893,8.50639552978443,8.31932133330749,7.84525621819292,8.31645094647566
"ACZ81_RS04340",7.07729615633942,7.28776396780103,7.1316292533398,7.26782458010734,7.79581449504938,7.43204507419885,6.88016124784278,7.45566520782068,7.32722563834347,7.01906029127483,6.51438020405647,7.09788076069376,8.27884848238432,8.33979777718111,7.4038066274701,7.3971574653027,6.91479483273645,7.41658807761561,7.46421812032041,7.71462412499987,7.30815940334104,7.38804419276725,6.96947107584156,7.69014497184546
"ACZ81_RS04345",7.06217951294513,7.98748893999334,8.76072639079354,7.48043085133088,7.48487998653485,7.62779381354844,8.09104558649267,7.70344851678724,8.10506421198734,7.76108720191876,7.93771865006297,7.34645314056631,8.52017480709607,8.39698944760037,8.25677722138602,8.0571956148689,7.56078851716697,7.07465031330275,6.52291075768996,7.13750201730596,7.94826317466243,7.84373535030213,7.18346945433049,7.97904514982848
"ACZ81_RS04350",5.2463646918396,6.6985171435902,7.31523453801779,6.98370436751304,6.6373057232613,6.39667871941966,7.08527817352375,6.84932059372529,7.68881577059364,6.45612328266823,7.09665016054002,7.01406481421478,7.79724519799999,7.6476011325608,6.79992322227423,6.99984293869974,5.96437871672863,6.38284928421557,6.66366490344141,6.64261735489213,6.27216730253474,6.97316197524534,6.73027652249316,6.94937689763222
"ACZ81_RS04355",8.99074145828039,9.44107196400317,9.38370458440725,9.46557144330557,9.22897446883571,9.43150868112619,9.42450427298674,9.76819515864798,10.5210399654055,9.17511421738292,10.0156020637191,9.30673706571725,11.0894075993934,10.544069063347,9.81845482656675,9.78064505137788,9.50227196451754,9.69698456169018,9.72836874047904,9.98408765663419,9.73907040371336,9.57676318532009,9.48034959841497,9.92538272316344
"ACZ81_RS04360",5.74897853359734,5.77432552467812,5.4047618672988,7.82967074912974,6.69195485467649,6.49732747047033,6.39765779320208,6.68983349337395,6.7441383000195,5.7763659775849,6.92757383353265,6.32536287238355,6.69316452665552,6.35074675384221,6.5498231593623,6.4267348575189,5.63612479275605,6.16985519910501,6.36672620771168,6.9187262566213,6.67085455033879,6.47261516777513,6.26546917646773,6.43270830094987
"ACZ81_RS04365",8.14279191010484,8.21372270306021,8.45711824049341,8.58231656526884,8.2548740516747,8.21758626390386,7.997612152543,8.43267758434936,8.47794685320246,8.28230709100817,7.96704273640892,7.49796243073743,8.39650816656001,8.38215763280638,8.30151229121413,8.081374480212,8.28007416220742,8.17174085622329,7.92054622702082,8.20610454174,7.64327094003187,8.27728671219306,7.91756455609177,8.35537207316935
"ACZ81_RS04370",6.23063016489562,5.9846879059144,5.94755455261188,7.26782458010734,6.12295609803592,6.32800268026627,5.8027405635149,6.44504367795674,6.58192531404167,5.95818932149496,7.01460196827694,6.12556401723823,6.49534170754572,6.35074675384221,6.95776926298556,6.25391567820716,6.75629913106634,6.44729926743565,6.19124492065922,5.99622518563246,6.96051444840628,6.59996631010842,6.29941458426216,6.66843652774752
"ACZ81_RS04375",7.22030314768056,6.90029467516027,7.33425885484329,7.6871765547287,7.95452462678586,7.58292514965207,7.80143147440471,7.88327329818628,7.85409425468896,7.67396299713365,7.09665016054002,7.30006089366157,7.45732146287741,8.00226431236121,8.38702080398003,7.06378781956049,8.26181086696007,7.44041326899132,7.58376502916482,7.25903200365941,8.53594629122151,7.60012236103977,7.4318176180591,6.3183782843565
"ACZ81_RS04385",5.54290117589889,6.00087500488794,7.0874315883418,5.80344119121158,5.97555434815818,5.60991586552875,5.68581086908645,5.29166318505271,5.71737675195651,6.77713729292065,7.34053692016185,6.27798940228329,5.13751031076791,5.20055329251195,5.38162153946211,5.65188139282674,5.35484445051723,5.77455872060936,6.46632929283274,5.31888836427496,4.96436066370825,5.54050337750415,5.17982141277346,5.54518959137116
"ACZ81_RS04390",5.40266768293686,4.37894344966453,5.47670301718226,5.43908873311237,5.15188685436123,4.91009957612469,5.35684017256954,5.0410720009779,5.15329365868044,5.17837061498657,6.83491743372151,5.76015429370329,5.44201953635724,4.81203641356033,4.63511308164646,5.15970182599791,4.66320404286857,5.18189735257189,5.01748436462078,4.11539986403003,4.86948521372031,4.66039101372897,4.88682460488321,5.40011145232681
"ACZ81_RS04395",5.94522717332387,6.54255761456737,5.73193550761731,7.08479025762464,8.36362953617563,7.74005175518296,6.66529743244371,7.20796692417368,7.20997165093512,6.45612328266823,6.80265024097492,7.32344419793654,5.84311700677656,7.28214708785334,6.95776926298556,7.63992959604382,7.74047551902229,8.20916575111185,7.87802301679435,7.89772439180743,7.47020908578891,7.40551554678273,6.60059726023535,7.12897448252896
"ACZ81_RS04400",6.42127937362036,6.15328367602307,5.99665295197686,8.95505927296609,7.57458059130565,7.90791613756025,6.62821380798551,7.39848434771296,7.26296493016541,7.13561788723295,7.427571993574,7.57787333142283,6.77646064697635,7.72492670254484,7.47069754577259,7.89904266947102,7.69761280364586,8.10381319218361,7.49270079908643,7.80510217425937,7.53023943865449,7.21052898105038,6.87180651004944,7.1176759610467
"ACZ81_RS04405",10.1887952438666,10.5231915016666,10.6291538480196,11.3443440566818,10.960286807523,11.0831336422583,10.2068672321067,10.738503786792,10.9733772863652,10.370377586619,10.745501512248,10.7657528405588,10.7698607529265,10.8651720215944,10.5872143573851,10.8913824909853,10.6203442242543,10.9411462880797,10.9239119637912,11.187751367328,10.5932143042753,10.6926247767806,10.858825019588,11.0597104921248
"ACZ81_RS04410",9.23888037937499,9.03992157908905,9.43298542017916,10.0761830067033,9.93481661978065,9.93918515248794,9.18077889035015,9.73670143425093,9.78135597035004,9.32139346905681,9.52808664297644,9.21611466570258,9.28194120788358,9.3837070795615,9.29575724176895,9.57477188272396,9.91469061857443,9.6569366538107,9.59043146984097,9.91749603838448,9.22135205934488,9.83188330591188,9.75670223245409,9.7666727867832
"ACZ81_RS04430",10.1130944774364,9.90875366561102,9.42414959815715,9.66324294781993,10.4137745228213,10.5113589995115,10.3036701639592,10.1779795260314,10.8113858198463,9.77713997363407,10.1716237573312,10.5600929235746,11.1214854173588,10.8404382876521,10.9568983811832,10.7923929131688,10.847252378679,11.1628722035606,11.5170047898087,11.5450870868559,11.6488522097617,11.24989245846,10.7685510155189,11.4342876329978
"ACZ81_RS04435",11.6978564691399,11.8395445709885,14.7377461760268,12.0856619492113,11.4666162200712,12.0596316604173,11.6507562075845,10.8884163294993,11.0803688019016,12.6596234219248,13.5200985052724,11.7395102845478,10.5436060554242,10.2231681935758,11.0218043014231,10.4069614015077,10.3876219039852,10.350161094756,10.1563818016834,10.2587279123429,10.4742782333086,10.0733568378681,9.52372925566347,10.1943978873886
"ACZ81_RS04440",10.1075977455867,10.0325474893974,11.7911521739165,10.0007958952668,9.95163286127535,10.568300594607,9.69523002589734,9.19167284413227,9.49704653235644,10.0556773418678,11.1113386771624,10.4870501807091,8.88473110800062,8.62573824104814,9.11965141372572,8.3206792919976,8.20176264755694,8.12844230243663,8.48526225028153,8.60432225938366,8.6142198709191,8.48441201252496,8.30108224666505,8.35537207316935
"ACZ81_RS04445",10.5025785134092,9.8281383720743,10.8112862749604,9.99217108479642,9.86255909308195,9.82080057505104,10.1731001997788,10.0210713768225,9.18287039722873,10.1577264531074,9.41035554194625,9.43012875776368,8.54222606437554,9.58745981438594,10.0258807321712,8.42151222860628,10.7306427866713,9.2422454299525,9.62937760549086,9.66665208464283,11.1843671059442,9.59017308339523,9.1004866436681,8.71464367967281
"ACZ81_RS04450",7.86705818165129,8.26099060622579,10.2832861971861,7.79037660800049,8.21826450969513,8.73045928689872,8.35108100076333,7.98037492795279,8.48499527006823,8.99188610810307,9.37252975953109,8.56530634330675,7.25378919702891,8.12496322702641,8.74643873280672,8.16778841927029,9.39412433312808,8.53436878586464,8.30982820089169,8.58124717440012,7.91489662892113,8.12759615651174,7.27110855806292,7.5291180826196
"ACZ81_RS04455",6.54645710100474,7.38252824000016,7.06481163110376,5.80344119121158,6.55119959529316,6.89467199759066,8.19149954583759,9.31477247325853,7.15199273338873,6.45612328266823,6.59208202991896,9.06506098107292,8.07456944032996,9.55080439676396,12.5205932404111,14.5860107099943,14.2162960870288,14.8778172717515,11.3714544410686,10.8416211573435,10.0594881898643,9.0863773768185,8.76305231039931,9.78638129629822
"ACZ81_RS04460",5.18997315366982,5.3325226227507,6.13445371729327,5.43908873311237,4.78139328437181,5.63573392336396,5.73376580297997,6.71215405906105,5.89981545127673,5.44952266893906,5.24180119783528,6.32536287238355,6.24763829003931,6.92822775896639,8.55653200163358,11.8433203467031,9.50071600917931,12.2409280389423,8.64587246795936,8.0866187894607,5.35739676951814,6.73084656455496,6.61410783226633,7.45929740468793
