gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,na_pvalue,na_padj,significant,direction,status
TX50_RS07145...5062,135.0849451206675,-0.42388267391656076,0.3363703127213082,-1.2601667206813192,0.20760922535307325,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07150...5063,1075.4738008414056,-0.11647602260803518,0.149539947741334,-0.7788957022340881,0.4360411558332646,0.7758134850539903,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07155...5064,479.0816530308802,0.1274874544355601,0.36743647238164684,0.3469646157040778,0.728617901943508,0.8972642927304322,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07160...5065,116.33121062663831,-0.01127157041554141,0.27989530176721367,-0.0402706667256454,0.9678773393631389,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07165...5066,124.55234873275398,-0.5663581058559017,0.42844060719890437,-1.3219057585570289,0.18619953462679376,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07170...5067,442.8049540452613,-0.4572922764810624,0.3028095697851103,-1.5101645460068558,0.13100144286355186,0.4732520596893926,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07175...5068,112.97130251808841,0.37788624557171663,0.23819928771446022,1.5864289486234955,0.11264203790369702,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07180...5069,1918.6364293548218,-0.12806466933172833,0.20106770430240922,-0.6369231188869442,0.5241749229543924,0.8073358609083949,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07185...5070,667.8129228518125,0.0258852093457612,0.23040535590401492,0.11234638727992406,0.9105487628539648,0.9660807784007216,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07190...5071,811.9359495661935,0.20367908520768407,0.3097927801538991,0.6574687928701896,0.5108795306705689,0.8059874703247387,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07195...5072,1262.4840311662067,0.1960175126450257,0.22201946535803288,0.8828843557880119,0.3772987569499639,0.732122501970487,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07200...5073,985.8822207156355,-0.26215120406152087,0.20225095572245053,-1.2961679371308958,0.19491763326754902,0.5535746143046677,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07205...5074,91.5461806233313,-0.3486357341442935,0.3413804947179839,-1.0212526478183916,0.30713475462620393,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07210...5075,1018.9619915006922,0.6293432526886596,0.28992961626349556,2.170675975774397,0.029955674461309555,0.2669221073950835,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07215...5076,2209.417240915881,0.24528563410863657,0.2679068822163809,0.9155630198052404,0.3598961347093111,0.730696341251887,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07220...5077,52.041294502250075,-0.002896988663996655,0.4803461026609491,-0.006031044382265939,0.995187951973726,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07225...5078,111.72676422165584,-0.19145095303800877,0.28706093772557034,-0.6669348834254679,0.5048137277984689,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07230...5079,65.73436031923193,-0.050863575146696885,0.43449644586936875,-0.1170632708972469,0.9068099151456525,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07235...5080,576.2969785151416,-0.6674949570109826,0.347928719701268,-1.9184819165951421,0.05504993291562653,0.3517099487845734,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07240...5081,5092.67651746202,-0.6448268404975573,0.3982380471804597,-1.6191994839844046,0.10540434900725895,0.44724988612672373,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07245...5082,620.065876012668,-0.5669794148661051,0.2885771913219584,-1.9647409147923276,0.049444231854885515,0.3324593749261014,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07250...5083,7018.087454312523,-0.1272405232941802,0.4237663655237411,-0.30026102505072855,0.7639780598720485,0.9061904259954169,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07255...5084,98.68460063907409,-0.25708874459788184,0.3131438525250466,-0.8209924688760056,0.4116505579959237,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07260...5085,1751.2532697709553,-0.46174290903991694,0.274732436444798,-1.680700375300224,0.09282112767861682,0.42388314973235014,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07265...5086,387.88634570392287,0.0904090067378999,0.29505546012943423,0.30641360338913737,0.7592897521611743,0.9052399695586829,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07270...5087,75.19418196560167,0.21418905093561622,0.3125584598900597,0.685276767139676,0.4931692895066515,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07280...5088,141.02612414726008,0.45326788226557213,0.32678591840106286,1.3870483908345113,0.16542700755297865,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07285...5089,217.46872890340663,0.3028099668931382,0.2751016091619333,1.1007204494936083,0.2710183432889881,0.6401640177688168,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07290...5090,1223.11735754339,0.6144835703787259,0.3390502214668504,1.812367405985621,0.06992944561961865,0.37106253511528947,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07295...5091,162.83152721573302,0.437656706978964,0.3061686772241811,1.4294627097288122,0.1528712855196115,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07300...5092,491.49754710656725,0.34698708985136933,0.24107048758403357,1.4393594725294394,0.1500487006434485,0.4998582854261992,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07305...5093,20.55699897785837,0.19905276814183434,0.43138718269246273,0.46142485481247986,0.6444938228233353,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07310...5094,20.23375022570825,-0.5717616108379385,0.49694294230929026,-1.1505578652168122,0.24991417561174856,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07320...5095,76.40555967901119,0.05988908801688441,0.2957642530964011,0.20248927106604808,0.8395342451406936,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07325...5096,1089.2751706160145,0.9484329361467171,0.2655086920479121,3.572135167520499,3.5408256531336424e-4,0.01687280398188901,C2vsC1,FALSE,FALSE,TRUE,up,up
TX50_RS07330...5097,83.53423487926837,0.055668138818527044,0.5261231222121997,0.1058081967286634,0.9157345332516005,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07335...5098,130.82755059004214,-0.013863624364190445,0.2930752198676079,-0.047303980085566834,0.9622709559861684,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07340...5099,435.47568177912086,0.02363794339202382,0.36465736812868565,0.06482233860603666,0.9483154552178256,0.976464380285811,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07345...5100,212.040447462013,-0.4582396271111073,0.3364415708239179,-1.3620184508974795,0.17319206228268244,0.5291845836048185,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07350...5101,91.45597112343802,0.16824373087319666,0.35174359060221694,0.4783135652454907,0.6324270427747125,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07355...5102,30.570197690731128,-0.6159087513980631,0.634694564762974,-0.9704018052022764,0.3318462492227858,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07360...5103,71.80901836707504,-0.48906224411751437,0.3097074024762094,-1.5791106063571803,0.11431068930814961,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07365...5104,32.91781559885212,0.4222898518596528,0.49178363439865114,0.8586903311169052,0.39051138629804594,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07370...5105,7.237592976946039,-1.119860705612178,0.8310462544561059,-1.3475311387391937,0.17780923163708107,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07375...5106,770.278629781126,1.271252675811888,0.4884080174090582,2.602849729117307,0.009245246676186395,0.15822975221714566,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07380...5107,374.3856002399466,-1.047129744918755,0.31181291213103396,-3.3581987922255028,7.845217059706459e-4,0.029649509991166483,C2vsC1,FALSE,FALSE,TRUE,down,down
TX50_RS07385...5108,96.5732294009568,-0.8780543231811109,0.38086497153878035,-2.305421576664227,0.021142974235639243,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07390...5109,44.30171690271096,-0.01576491937005728,0.49986770552977655,-0.031538183394642566,0.9748403413345883,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07395...5110,86.96456386284821,-0.07090996864333765,0.43372225902031647,-0.16349165201598767,0.8701313454469852,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07400...5111,472.95247923470265,-0.07737697744955403,0.20177150717096937,-0.3834881274093339,0.7013578716195168,0.8902860164984224,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07405...5112,302.9413886694921,-0.2079063784368133,0.37358384964639085,-0.5565186467070335,0.5778563508697179,0.8313141317552637,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07410...5113,56.615024353312755,-0.1951032218849966,0.66519688427879,-0.293301466822907,0.7692917325661888,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07415...5114,318.06355448963865,-1.0854984495280158,0.5661495352234023,-1.9173352303463054,0.05519535692604619,0.3517099487845734,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07420...5115,178.18521289469857,-0.12296391564816368,0.423555521793294,-0.29031357005463204,0.771576358283452,0.9095430802400347,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07425...5116,51.14743222303493,0.30245269424821375,0.3006432678204006,1.0060185163663604,0.3144066630727338,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07430...5117,711.666908536351,-0.28333509791833333,0.23553602560647935,-1.2029374155769872,0.22900054005417497,0.5955122680875182,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07440...5118,810.8102781983114,-0.4251467789898818,0.3122498549579054,-1.361559572372567,0.1733369210895345,0.5291845836048185,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07445...5119,3785.2270224620015,1.0954937125834132,0.5800279496547884,1.8886912488189773,0.058933211925366574,0.35872183636968497,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07450...5120,59641.962914631185,1.4090386579899674,0.6477803851038101,2.1751795676310297,0.029616662703800867,0.2669221073950835,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07455...5121,581.262364502673,-0.17103496295285572,0.23965090089262125,-0.7136837888604065,0.47542273289098513,0.7947474911810465,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07460...5122,29.496204533745463,0.31212704464162233,0.5085198422202137,0.6137952125503418,0.5393506612489727,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07465...5123,50.059720423505254,0.48180572383646186,0.3188625392490327,1.5110138838233675,0.13078491357847183,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07470...5124,67.78319887297597,-0.0933449477612119,0.29797361093654207,-0.31326582064708774,0.7540787153375588,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07475...5125,197.63808410189256,0.5153912570171633,1.0428794758342201,0.4942002110118156,0.6211647907537214,0.8490043324648616,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07480...5126,232.41463940987512,0.6352910419977614,0.606409444270155,1.0476272228285741,0.2948103900121088,0.6594126274556557,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07485...5127,76.56534332434191,0.15497645297614643,0.3678423128166645,0.42131219703750583,0.6735271248803683,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07490...5128,41.30157735036591,1.1429890293744684,0.6340564378346584,1.8026613423843563,0.0714414168404124,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07495...5129,35.88625027094308,0.4332672321585562,0.40730382982796576,1.06374455732851,0.28744443355379895,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07500...5130,126.61485067743902,0.049463945112075,0.43076803154118803,0.11482733510911773,0.9085819820764297,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07530...5131,9262.766354290932,2.977416928350797,0.5862850044415079,5.078446328653876,3.8053389616014135e-7,1.3902171673050497e-4,C2vsC1,FALSE,FALSE,TRUE,up,up
TX50_RS07535...5132,259.95607448735734,0.6734046448168791,0.2727595502164965,2.4688581730039516,0.0135544928310089,0.1789846282263344,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07540...5133,75.6531367768881,-0.8467306963777925,0.5942439195107417,-1.4248874386042192,0.15418974126871768,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07545...5134,29.787856164594245,-0.22505164220654125,0.5491719863608844,-0.4098017520847289,0.6819513808540176,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07550...5135,62.68523605845344,2.416591057498727,0.7753540664953869,3.1167580875944307,0.0018285154992387096,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07555...5136,57105.46236806359,1.5440997986093523,0.8814056835807607,1.7518604966743114,0.07979779864393315,0.38870394361666993,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
TX50_RS07560...5137,547.0859528755129,-0.16109070390486271,0.2831923197839265,-0.5688385335724275,0.5694657217458015,0.8259647360740077,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07565...5138,189.12696878677403,-0.04668173221370922,0.4605890849055194,-0.10135223291990308,0.9192708537492481,0.9688504257346777,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07570...5139,433.39454895917663,-0.1714349603142459,0.24048498056896278,-0.7128717972683716,0.4759250923987439,0.7947474911810465,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07575...5140,165.6426080267377,-0.17098468920132623,0.30875992940431846,-0.5537787546823255,0.5797302697643549,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07580...5141,516.5038442272883,-0.02041977186519536,0.4582432446701529,-0.04456098830195232,0.9644572385771977,0.9832977985866126,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07585...5142,15.774664755859298,0.6851330612102152,0.5543207952770702,1.2359865750079972,0.21646355392126704,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07590...5143,2.2208226101085122,0.8179977284859514,1.2738780494371282,0.6421318970425696,0.5207875469837402,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07595...5144,82.09647842728738,0.784218770813458,0.44548655239537166,1.7603646318766089,0.0783460020826061,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07600...5145,34.28968643754227,0.14970169140684997,0.5244754522449255,0.28543126425856163,0.7753137578990223,NA,C2vsC1,FALSE,TRUE,NA,up,lowcount
TX50_RS07610...5146,5484.83615124054,-0.2076948505198814,0.3491382753880547,-0.5948784913055895,0.5519246955810837,0.8214380185543368,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07615...5147,358.306689999235,-0.24327489983439013,0.2671370670979273,-0.9106744431884111,0.3624669337301895,0.730696341251887,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07620...5148,189.76898084884465,-0.5430941270309093,0.26009077316943185,-2.088094554115995,0.036789306211317596,0.28579558432966345,C2vsC1,FALSE,FALSE,FALSE,down,no_significant
TX50_RS07625...5149,138.81241035495242,-0.5431544013077231,0.25872376218206816,-2.0993603244123222,0.0357851493985198,NA,C2vsC1,FALSE,TRUE,NA,down,lowcount
TX50_RS07630...5150,7196.195002979924,0.16944781008577703,0.3596959180214028,0.4710862748119773,0.6375791260539698,0.8571310107961498,C2vsC1,FALSE,FALSE,FALSE,up,no_significant
