gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,contrast,na_pvalue,na_padj,significant,direction,status
TX50_RS01630...2167,4188.990705400825,-1.8808829163074345,0.3610273800951713,-3.824870335162437,1.3084093112504874e-4,0.0011282748200271645,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,down,down
TX50_RS01635...2168,109648.97868129314,-1.397183141629838,0.35915979828663425,-2.4980054725217995,0.012489426574165833,0.05803357611153748,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01640...2169,1069.457658118246,0.730868564521083,0.19990717095294577,1.1548788541228714,0.24814003989490677,0.6856209150002341,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01645...2170,697.6594102165795,-0.8260114588981408,0.1914437326000314,-1.7029100638110275,0.08858490039201042,0.3041414913459024,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01650...2171,1506.1939205656092,-1.13891624177475,0.20632827668496298,-3.096600485595553,0.0019575350286964144,0.01208828257078975,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01655...2172,233.93081665765627,0.19404343317294864,0.159227868610734,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01665...2173,244.3504073970953,-0.3241606882112384,0.17773183746156007,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01670...2174,987.7615315940059,-0.2695387594523602,0.14451773261915965,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01675...2175,51.64123887087754,-0.3096261823627912,0.25721101193260865,-0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01680...2176,124.86684146432182,-0.7200441885851541,0.17722053270153726,-1.2416404873115774,0.21436923662860777,0.6152330723056327,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01685...2177,2259.6971980163985,0.02264357354220469,0.16321184286200457,0,1,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01690...2178,7205.9939773996875,-0.5556408473364334,0.3352578599529564,-0.16596433367510288,0.8681850184650778,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01695...2179,5639.828507729612,-0.704410072398287,0.2819532353501856,-0.724978637483659,0.46846513605271245,1,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01700...2180,711.8038323510499,0.772084324867402,0.15768766438028853,1.7254635987963394,0.08444395838922396,0.2926338296329368,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,up,no_significant
TX50_RS01730...2181,391.7969877587113,-1.5318162275259972,0.18762079684698554,-5.499476843004226,3.809197270698861e-8,6.662501641392158e-7,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,down,down
TX50_RS01735...2182,291.31246803759444,-0.8171377104048009,0.26783598460903824,-1.1840743164803962,0.23638364591681923,0.6610185211610601,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01740...2183,172.4267495093207,-1.8132482120113003,0.33322692318803576,-3.941002724051354,8.114170462596573e-5,7.521836018827023e-4,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,down,down
TX50_RS01745...2184,233.0594518276243,-1.4110039276789546,0.18605897593760723,-4.896318079190382,9.764896243888654e-7,1.2839799741964229e-5,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,down,down
TX50_RS01750...2185,4.114820263694297,-1.9195940599698482,0.7136751536581644,-1.989131963881994,0.04668663907660112,0.1784681007175639,treatment_long.term_vs_ref,FALSE,FALSE,FALSE,down,no_significant
TX50_RS01755...2186,307.2276958729647,1.3287435261515552,0.19735129808535742,4.199331517916397,2.677041352614331e-5,2.836134095855411e-4,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
TX50_RS01760...2187,108.31914869879235,2.103509240491179,0.21126215256010794,7.590139649054987,3.195608943734014e-14,1.1616978395456592e-12,treatment_long.term_vs_ref,FALSE,FALSE,TRUE,up,up
